"","Subject","Chain","Generation","Condition","Source_image","files.image.path","Drawing_ID"
"1299","q0rahaula478xd1",4,3,1,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_1_stim_3.png","Chain_4_Gen_3_Cond_1_Source_12"
"1300","q0rahaula478xd1",4,3,2,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_2_stim_1.png","Chain_4_Gen_3_Cond_2_Source_11"
"1301","q0rahaula478xd1",4,3,2,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_2_stim_2.png","Chain_4_Gen_3_Cond_2_Source_1"
"1302","q0rahaula478xd1",4,3,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_2_stim_3.png","Chain_4_Gen_3_Cond_2_Source_8"
"1303","q0rahaula478xd1",4,3,3,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_3_stim_1.png","Chain_4_Gen_3_Cond_3_Source_4"
"1304","q0rahaula478xd1",4,3,3,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_3_stim_2.png","Chain_4_Gen_3_Cond_3_Source_5"
"1305","q0rahaula478xd1",4,3,3,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_3_stim_3.png","Chain_4_Gen_3_Cond_3_Source_3"
"1306","q0rahaula478xd1",4,3,4,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_4_stim_1.png","Chain_4_Gen_3_Cond_4_Source_2"
"1307","q0rahaula478xd1",4,3,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_4_stim_2.png","Chain_4_Gen_3_Cond_4_Source_10"
"1308","q0rahaula478xd1",4,3,4,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/3/cond_4_stim_3.png","Chain_4_Gen_3_Cond_4_Source_7"
"1309","84esbjb3fm16wbp",4,4,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_1_stim_1.png","Chain_4_Gen_4_Cond_1_Source_9"
"1310","84esbjb3fm16wbp",4,4,1,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_1_stim_2.png","Chain_4_Gen_4_Cond_1_Source_6"
"1311","84esbjb3fm16wbp",4,4,1,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_1_stim_3.png","Chain_4_Gen_4_Cond_1_Source_12"
"1312","84esbjb3fm16wbp",4,4,2,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_2_stim_1.png","Chain_4_Gen_4_Cond_2_Source_11"
"1313","84esbjb3fm16wbp",4,4,2,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_2_stim_2.png","Chain_4_Gen_4_Cond_2_Source_1"
"1314","84esbjb3fm16wbp",4,4,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_2_stim_3.png","Chain_4_Gen_4_Cond_2_Source_8"
"1315","84esbjb3fm16wbp",4,4,3,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_3_stim_1.png","Chain_4_Gen_4_Cond_3_Source_4"
"1316","84esbjb3fm16wbp",4,4,3,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_3_stim_2.png","Chain_4_Gen_4_Cond_3_Source_5"
"1317","84esbjb3fm16wbp",4,4,3,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_3_stim_3.png","Chain_4_Gen_4_Cond_3_Source_3"
"1318","84esbjb3fm16wbp",4,4,4,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_4_stim_1.png","Chain_4_Gen_4_Cond_4_Source_2"
"1319","84esbjb3fm16wbp",4,4,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_4_stim_2.png","Chain_4_Gen_4_Cond_4_Source_10"
"1320","84esbjb3fm16wbp",4,4,4,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/4/cond_4_stim_3.png","Chain_4_Gen_4_Cond_4_Source_7"
"1321","um9102tvlqvsfaf",4,5,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_1_stim_1.png","Chain_4_Gen_5_Cond_1_Source_9"
"1322","um9102tvlqvsfaf",4,5,1,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_1_stim_2.png","Chain_4_Gen_5_Cond_1_Source_6"
"1323","um9102tvlqvsfaf",4,5,1,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_1_stim_3.png","Chain_4_Gen_5_Cond_1_Source_12"
"1324","um9102tvlqvsfaf",4,5,2,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_2_stim_1.png","Chain_4_Gen_5_Cond_2_Source_11"
"1325","um9102tvlqvsfaf",4,5,2,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_2_stim_2.png","Chain_4_Gen_5_Cond_2_Source_1"
"1326","um9102tvlqvsfaf",4,5,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_2_stim_3.png","Chain_4_Gen_5_Cond_2_Source_8"
"1327","um9102tvlqvsfaf",4,5,3,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_3_stim_1.png","Chain_4_Gen_5_Cond_3_Source_4"
"1328","um9102tvlqvsfaf",4,5,3,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_3_stim_2.png","Chain_4_Gen_5_Cond_3_Source_5"
"1329","um9102tvlqvsfaf",4,5,3,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_3_stim_3.png","Chain_4_Gen_5_Cond_3_Source_3"
"1330","um9102tvlqvsfaf",4,5,4,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_4_stim_1.png","Chain_4_Gen_5_Cond_4_Source_2"
"1331","um9102tvlqvsfaf",4,5,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_4_stim_2.png","Chain_4_Gen_5_Cond_4_Source_10"
"1332","um9102tvlqvsfaf",4,5,4,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/5/cond_4_stim_3.png","Chain_4_Gen_5_Cond_4_Source_7"
"1333","xl8aeln25alulo7",4,6,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_1_stim_1.png","Chain_4_Gen_6_Cond_1_Source_9"
"1334","xl8aeln25alulo7",4,6,1,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_1_stim_2.png","Chain_4_Gen_6_Cond_1_Source_6"
"1335","xl8aeln25alulo7",4,6,1,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_1_stim_3.png","Chain_4_Gen_6_Cond_1_Source_12"
"1336","xl8aeln25alulo7",4,6,2,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_2_stim_1.png","Chain_4_Gen_6_Cond_2_Source_11"
"1337","xl8aeln25alulo7",4,6,2,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_2_stim_2.png","Chain_4_Gen_6_Cond_2_Source_1"
"1338","xl8aeln25alulo7",4,6,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_2_stim_3.png","Chain_4_Gen_6_Cond_2_Source_8"
"1339","xl8aeln25alulo7",4,6,3,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_3_stim_1.png","Chain_4_Gen_6_Cond_3_Source_4"
"1340","xl8aeln25alulo7",4,6,3,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_3_stim_2.png","Chain_4_Gen_6_Cond_3_Source_5"
"1341","xl8aeln25alulo7",4,6,3,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_3_stim_3.png","Chain_4_Gen_6_Cond_3_Source_3"
"1342","xl8aeln25alulo7",4,6,4,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_4_stim_1.png","Chain_4_Gen_6_Cond_4_Source_2"
"1343","xl8aeln25alulo7",4,6,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_4_stim_2.png","Chain_4_Gen_6_Cond_4_Source_10"
"1344","xl8aeln25alulo7",4,6,4,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/4/6/cond_4_stim_3.png","Chain_4_Gen_6_Cond_4_Source_7"
"1345","8vnf2uoy171u6ya",5,0,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_1_stim_1.png","Chain_5_Gen_0_Cond_1_Source_11"
"1346","8vnf2uoy171u6ya",5,0,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_1_stim_2.png","Chain_5_Gen_0_Cond_1_Source_3"
"1347","8vnf2uoy171u6ya",5,0,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_1_stim_3.png","Chain_5_Gen_0_Cond_1_Source_9"
"1348","8vnf2uoy171u6ya",5,0,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_2_stim_1.png","Chain_5_Gen_0_Cond_2_Source_8"
"1349","8vnf2uoy171u6ya",5,0,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_2_stim_2.png","Chain_5_Gen_0_Cond_2_Source_5"
"1350","8vnf2uoy171u6ya",5,0,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_2_stim_3.png","Chain_5_Gen_0_Cond_2_Source_2"
"1351","8vnf2uoy171u6ya",5,0,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_3_stim_1.png","Chain_5_Gen_0_Cond_3_Source_12"
"1352","8vnf2uoy171u6ya",5,0,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_3_stim_2.png","Chain_5_Gen_0_Cond_3_Source_7"
"1353","8vnf2uoy171u6ya",5,0,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_3_stim_3.png","Chain_5_Gen_0_Cond_3_Source_1"
"1354","8vnf2uoy171u6ya",5,0,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_4_stim_1.png","Chain_5_Gen_0_Cond_4_Source_4"
"1355","8vnf2uoy171u6ya",5,0,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_4_stim_2.png","Chain_5_Gen_0_Cond_4_Source_6"
"1356","8vnf2uoy171u6ya",5,0,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/0/cond_4_stim_3.png","Chain_5_Gen_0_Cond_4_Source_10"
"1357","xgn4m43hyebgzz1",5,1,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_1_stim_1.png","Chain_5_Gen_1_Cond_1_Source_11"
"1358","xgn4m43hyebgzz1",5,1,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_1_stim_2.png","Chain_5_Gen_1_Cond_1_Source_3"
"1359","xgn4m43hyebgzz1",5,1,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_1_stim_3.png","Chain_5_Gen_1_Cond_1_Source_9"
"1360","xgn4m43hyebgzz1",5,1,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_2_stim_1.png","Chain_5_Gen_1_Cond_2_Source_8"
"1361","xgn4m43hyebgzz1",5,1,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_2_stim_2.png","Chain_5_Gen_1_Cond_2_Source_5"
"1362","xgn4m43hyebgzz1",5,1,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_2_stim_3.png","Chain_5_Gen_1_Cond_2_Source_2"
"1363","xgn4m43hyebgzz1",5,1,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_3_stim_1.png","Chain_5_Gen_1_Cond_3_Source_12"
"1364","xgn4m43hyebgzz1",5,1,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_3_stim_2.png","Chain_5_Gen_1_Cond_3_Source_7"
"1365","xgn4m43hyebgzz1",5,1,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_3_stim_3.png","Chain_5_Gen_1_Cond_3_Source_1"
"1366","xgn4m43hyebgzz1",5,1,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_4_stim_1.png","Chain_5_Gen_1_Cond_4_Source_4"
"1367","xgn4m43hyebgzz1",5,1,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_4_stim_2.png","Chain_5_Gen_1_Cond_4_Source_6"
"1368","xgn4m43hyebgzz1",5,1,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/1/cond_4_stim_3.png","Chain_5_Gen_1_Cond_4_Source_10"
"1369","xlvgx2zksg7hnsr",5,2,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_1_stim_1.png","Chain_5_Gen_2_Cond_1_Source_11"
"1370","xlvgx2zksg7hnsr",5,2,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_1_stim_2.png","Chain_5_Gen_2_Cond_1_Source_3"
"1371","xlvgx2zksg7hnsr",5,2,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_1_stim_3.png","Chain_5_Gen_2_Cond_1_Source_9"
"1372","xlvgx2zksg7hnsr",5,2,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_2_stim_1.png","Chain_5_Gen_2_Cond_2_Source_8"
"1373","xlvgx2zksg7hnsr",5,2,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_2_stim_2.png","Chain_5_Gen_2_Cond_2_Source_5"
"1374","xlvgx2zksg7hnsr",5,2,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_2_stim_3.png","Chain_5_Gen_2_Cond_2_Source_2"
"1375","xlvgx2zksg7hnsr",5,2,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_3_stim_1.png","Chain_5_Gen_2_Cond_3_Source_12"
"1376","xlvgx2zksg7hnsr",5,2,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_3_stim_2.png","Chain_5_Gen_2_Cond_3_Source_7"
"1377","xlvgx2zksg7hnsr",5,2,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_3_stim_3.png","Chain_5_Gen_2_Cond_3_Source_1"
"1378","xlvgx2zksg7hnsr",5,2,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_4_stim_1.png","Chain_5_Gen_2_Cond_4_Source_4"
"1379","xlvgx2zksg7hnsr",5,2,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_4_stim_2.png","Chain_5_Gen_2_Cond_4_Source_6"
"1380","xlvgx2zksg7hnsr",5,2,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/2/cond_4_stim_3.png","Chain_5_Gen_2_Cond_4_Source_10"
"1381","raolj711r4v9zvu",5,3,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_1_stim_1.png","Chain_5_Gen_3_Cond_1_Source_11"
"1382","raolj711r4v9zvu",5,3,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_1_stim_2.png","Chain_5_Gen_3_Cond_1_Source_3"
"1383","raolj711r4v9zvu",5,3,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_1_stim_3.png","Chain_5_Gen_3_Cond_1_Source_9"
"1384","raolj711r4v9zvu",5,3,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_2_stim_1.png","Chain_5_Gen_3_Cond_2_Source_8"
"1385","raolj711r4v9zvu",5,3,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_2_stim_2.png","Chain_5_Gen_3_Cond_2_Source_5"
"1386","raolj711r4v9zvu",5,3,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_2_stim_3.png","Chain_5_Gen_3_Cond_2_Source_2"
"1387","raolj711r4v9zvu",5,3,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_3_stim_1.png","Chain_5_Gen_3_Cond_3_Source_12"
"1388","raolj711r4v9zvu",5,3,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_3_stim_2.png","Chain_5_Gen_3_Cond_3_Source_7"
"1389","raolj711r4v9zvu",5,3,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_3_stim_3.png","Chain_5_Gen_3_Cond_3_Source_1"
"1390","raolj711r4v9zvu",5,3,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_4_stim_1.png","Chain_5_Gen_3_Cond_4_Source_4"
"1391","raolj711r4v9zvu",5,3,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_4_stim_2.png","Chain_5_Gen_3_Cond_4_Source_6"
"1392","raolj711r4v9zvu",5,3,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/3/cond_4_stim_3.png","Chain_5_Gen_3_Cond_4_Source_10"
"1393","ele4bykbadwaahg",5,4,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_1_stim_1.png","Chain_5_Gen_4_Cond_1_Source_11"
"1394","ele4bykbadwaahg",5,4,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_1_stim_2.png","Chain_5_Gen_4_Cond_1_Source_3"
"1395","ele4bykbadwaahg",5,4,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_1_stim_3.png","Chain_5_Gen_4_Cond_1_Source_9"
"1396","ele4bykbadwaahg",5,4,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_2_stim_1.png","Chain_5_Gen_4_Cond_2_Source_8"
"1397","ele4bykbadwaahg",5,4,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_2_stim_2.png","Chain_5_Gen_4_Cond_2_Source_5"
"1398","ele4bykbadwaahg",5,4,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_2_stim_3.png","Chain_5_Gen_4_Cond_2_Source_2"
"1399","ele4bykbadwaahg",5,4,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_3_stim_1.png","Chain_5_Gen_4_Cond_3_Source_12"
"1400","ele4bykbadwaahg",5,4,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_3_stim_2.png","Chain_5_Gen_4_Cond_3_Source_7"
"1401","ele4bykbadwaahg",5,4,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_3_stim_3.png","Chain_5_Gen_4_Cond_3_Source_1"
"1402","ele4bykbadwaahg",5,4,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_4_stim_1.png","Chain_5_Gen_4_Cond_4_Source_4"
"1403","ele4bykbadwaahg",5,4,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_4_stim_2.png","Chain_5_Gen_4_Cond_4_Source_6"
"1404","ele4bykbadwaahg",5,4,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/4/cond_4_stim_3.png","Chain_5_Gen_4_Cond_4_Source_10"
"1405","cszu4973jwczg7f",5,5,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_1_stim_1.png","Chain_5_Gen_5_Cond_1_Source_11"
"1406","cszu4973jwczg7f",5,5,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_1_stim_2.png","Chain_5_Gen_5_Cond_1_Source_3"
"1407","cszu4973jwczg7f",5,5,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_1_stim_3.png","Chain_5_Gen_5_Cond_1_Source_9"
"1408","cszu4973jwczg7f",5,5,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_2_stim_1.png","Chain_5_Gen_5_Cond_2_Source_8"
"1409","cszu4973jwczg7f",5,5,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_2_stim_2.png","Chain_5_Gen_5_Cond_2_Source_5"
"1410","cszu4973jwczg7f",5,5,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_2_stim_3.png","Chain_5_Gen_5_Cond_2_Source_2"
"1411","cszu4973jwczg7f",5,5,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_3_stim_1.png","Chain_5_Gen_5_Cond_3_Source_12"
"1412","cszu4973jwczg7f",5,5,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_3_stim_2.png","Chain_5_Gen_5_Cond_3_Source_7"
"1413","cszu4973jwczg7f",5,5,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_3_stim_3.png","Chain_5_Gen_5_Cond_3_Source_1"
"1414","cszu4973jwczg7f",5,5,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_4_stim_1.png","Chain_5_Gen_5_Cond_4_Source_4"
"1415","cszu4973jwczg7f",5,5,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_4_stim_2.png","Chain_5_Gen_5_Cond_4_Source_6"
"1416","cszu4973jwczg7f",5,5,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/5/cond_4_stim_3.png","Chain_5_Gen_5_Cond_4_Source_10"
"1417","2lgfataqr93ofwl",5,6,1,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_1_stim_1.png","Chain_5_Gen_6_Cond_1_Source_11"
"1418","2lgfataqr93ofwl",5,6,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_1_stim_2.png","Chain_5_Gen_6_Cond_1_Source_3"
"1419","2lgfataqr93ofwl",5,6,1,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_1_stim_3.png","Chain_5_Gen_6_Cond_1_Source_9"
"1420","2lgfataqr93ofwl",5,6,2,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_2_stim_1.png","Chain_5_Gen_6_Cond_2_Source_8"
"1421","2lgfataqr93ofwl",5,6,2,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_2_stim_2.png","Chain_5_Gen_6_Cond_2_Source_5"
"1422","2lgfataqr93ofwl",5,6,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_2_stim_3.png","Chain_5_Gen_6_Cond_2_Source_2"
"1423","2lgfataqr93ofwl",5,6,3,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_3_stim_1.png","Chain_5_Gen_6_Cond_3_Source_12"
"1424","2lgfataqr93ofwl",5,6,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_3_stim_2.png","Chain_5_Gen_6_Cond_3_Source_7"
"1425","2lgfataqr93ofwl",5,6,3,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_3_stim_3.png","Chain_5_Gen_6_Cond_3_Source_1"
"1426","2lgfataqr93ofwl",5,6,4,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_4_stim_1.png","Chain_5_Gen_6_Cond_4_Source_4"
"1427","2lgfataqr93ofwl",5,6,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_4_stim_2.png","Chain_5_Gen_6_Cond_4_Source_6"
"1428","2lgfataqr93ofwl",5,6,4,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/5/6/cond_4_stim_3.png","Chain_5_Gen_6_Cond_4_Source_10"
"1429","bugc1rpr1w24pvq",7,0,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_1_stim_1.png","Chain_7_Gen_0_Cond_1_Source_3"
"1430","bugc1rpr1w24pvq",7,0,1,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_1_stim_2.png","Chain_7_Gen_0_Cond_1_Source_10"
"1431","bugc1rpr1w24pvq",7,0,1,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_1_stim_3.png","Chain_7_Gen_0_Cond_1_Source_12"
"1432","bugc1rpr1w24pvq",7,0,2,9,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_2_stim_1.png","Chain_7_Gen_0_Cond_2_Source_9"
"1433","bugc1rpr1w24pvq",7,0,2,4,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_2_stim_2.png","Chain_7_Gen_0_Cond_2_Source_4"
"1434","bugc1rpr1w24pvq",7,0,2,2,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_2_stim_3.png","Chain_7_Gen_0_Cond_2_Source_2"
"1435","bugc1rpr1w24pvq",7,0,3,11,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_3_stim_1.png","Chain_7_Gen_0_Cond_3_Source_11"
"1436","bugc1rpr1w24pvq",7,0,3,5,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_3_stim_2.png","Chain_7_Gen_0_Cond_3_Source_5"
"1437","bugc1rpr1w24pvq",7,0,3,7,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_3_stim_3.png","Chain_7_Gen_0_Cond_3_Source_7"
"1438","bugc1rpr1w24pvq",7,0,4,6,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_4_stim_1.png","Chain_7_Gen_0_Cond_4_Source_6"
"1439","bugc1rpr1w24pvq",7,0,4,8,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_4_stim_2.png","Chain_7_Gen_0_Cond_4_Source_8"
"1440","bugc1rpr1w24pvq",7,0,4,1,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/0/cond_4_stim_3.png","Chain_7_Gen_0_Cond_4_Source_1"
"1441","qotfa2u19n5udkr",7,1,1,3,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/1/cond_1_stim_1.png","Chain_7_Gen_1_Cond_1_Source_3"
"1442","qotfa2u19n5udkr",7,1,1,10,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/1/cond_1_stim_2.png","Chain_7_Gen_1_Cond_1_Source_10"
"1443","qotfa2u19n5udkr",7,1,1,12,"/experiments/VY53sLXHyJ6H/0G5z021ZWZdA/7/1/cond_1_stim_3.png","Chain_7_Gen_1_Cond_1_Source_12"
